date,team,elo
2004-05-01,Cabo Verde,1441.0
2004-06-01,Cabo Verde,1422.8
2004-07-01,Cabo Verde,1447.8
2004-08-01,Cabo Verde,1440.5
2004-09-01,Cabo Verde,1436.8
2004-10-01,Cabo Verde,1428.6
2004-11-01,Cabo Verde,1430.2
2004-12-01,Cabo Verde,1426.6
2005-01-01,Cabo Verde,1437.5
2005-02-01,Cabo Verde,1446.5
2005-03-01,Cabo Verde,1436.5
2005-04-01,Cabo Verde,1446.6
2005-05-01,Cabo Verde,1428.5
2005-06-01,Cabo Verde,1424.8
2005-07-01,Cabo Verde,1448.7
2005-08-01,Cabo Verde,1434.0
2005-09-01,Cabo Verde,1438.0
2005-10-01,Cabo Verde,1432.4
2005-11-01,Cabo Verde,1441.4
2005-12-01,Cabo Verde,1452.9
2006-01-01,Cabo Verde,1436.9
2006-02-01,Cabo Verde,1430.5
2006-03-01,Cabo Verde,1433.7
2006-04-01,Cabo Verde,1443.5
2006-05-01,Cabo Verde,1433.6
2006-06-01,Cabo Verde,1436.1
2006-07-01,Cabo Verde,1426.3
2006-08-01,Cabo Verde,1445.4
2006-09-01,Cabo Verde,1449.1
2006-10-01,Cabo Verde,1436.0
2006-11-01,Cabo Verde,1437.5
2006-12-01,Cabo Verde,1444.6
2007-01-01,Cabo Verde,1451.2
2007-02-01,Cabo Verde,1447.5
2007-03-01,Cabo Verde,1447.7
2007-04-01,Cabo Verde,1444.0
2007-05-01,Cabo Verde,1452.1
2007-06-01,Cabo Verde,1450.6
2007-07-01,Cabo Verde,1440.0
2007-08-01,Cabo Verde,1443.9
2007-09-01,Cabo Verde,1451.5
2007-10-01,Cabo Verde,1451.4
2007-11-01,Cabo Verde,1438.8
2007-12-01,Cabo Verde,1446.5
2008-01-01,Cabo Verde,1447.5
2008-02-01,Cabo Verde,1435.7
2008-03-01,Cabo Verde,1463.2
2008-04-01,Cabo Verde,1447.8
2008-05-01,Cabo Verde,1444.3
2008-06-01,Cabo Verde,1450.4
2008-07-01,Cabo Verde,1447.1
2008-08-01,Cabo Verde,1461.5
2008-09-01,Cabo Verde,1459.9
2008-10-01,Cabo Verde,1450.5
2008-11-01,Cabo Verde,1458.0
2008-12-01,Cabo Verde,1450.9
2009-01-01,Cabo Verde,1441.2
2009-02-01,Cabo Verde,1454.7
2009-03-01,Cabo Verde,1450.1
2009-04-01,Cabo Verde,1448.8
2009-05-01,Cabo Verde,1459.2
2009-06-01,Cabo Verde,1471.2
2009-07-01,Cabo Verde,1448.4
2009-08-01,Cabo Verde,1456.5
2009-09-01,Cabo Verde,1455.3
2009-10-01,Cabo Verde,1470.2
2009-11-01,Cabo Verde,1451.1
2009-12-01,Cabo Verde,1468.3
2010-01-01,Cabo Verde,1443.8
2010-02-01,Cabo Verde,1453.4
2010-03-01,Cabo Verde,1465.3
2010-04-01,Cabo Verde,1441.4
2010-05-01,Cabo Verde,1456.2
2010-06-01,Cabo Verde,1447.3
2010-07-01,Cabo Verde,1447.4
2010-08-01,Cabo Verde,1472.2
2010-09-01,Cabo Verde,1466.5
2010-10-01,Cabo Verde,1459.8
2010-11-01,Cabo Verde,1468.6
2010-12-01,Cabo Verde,1462.3
2011-01-01,Cabo Verde,1470.0
2011-02-01,Cabo Verde,1464.6
2011-03-01,Cabo Verde,1459.1
2011-04-01,Cabo Verde,1456.6
2011-05-01,Cabo Verde,1460.4
2011-06-01,Cabo Verde,1449.2
2011-07-01,Cabo Verde,1463.2
2011-08-01,Cabo Verde,1474.4
2011-09-01,Cabo Verde,1455.5
2011-10-01,Cabo Verde,1461.3
2011-11-01,Cabo Verde,1445.2
2011-12-01,Cabo Verde,1463.0
2012-01-01,Cabo Verde,1489.7
2012-02-01,Cabo Verde,1467.5
2012-03-01,Cabo Verde,1474.0
2012-04-01,Cabo Verde,1462.2
2012-05-01,Cabo Verde,1470.9
2012-06-01,Cabo Verde,1461.2
2012-07-01,Cabo Verde,1467.8
2012-08-01,Cabo Verde,1452.6
2012-09-01,Cabo Verde,1475.1
2012-10-01,Cabo Verde,1470.1
2012-11-01,Cabo Verde,1471.9
2012-12-01,Cabo Verde,1462.7
2013-01-01,Cabo Verde,1473.8
2013-02-01,Cabo Verde,1481.7
2013-03-01,Cabo Verde,1464.0
2013-04-01,Cabo Verde,1476.1
2013-05-01,Cabo Verde,1469.9
2013-06-01,Cabo Verde,1482.5
2013-07-01,Cabo Verde,1464.2
2013-08-01,Cabo Verde,1465.8
2013-09-01,Cabo Verde,1477.8
2013-10-01,Cabo Verde,1468.7
2013-11-01,Cabo Verde,1474.0
2013-12-01,Cabo Verde,1476.1
2014-01-01,Cabo Verde,1475.5
2014-02-01,Cabo Verde,1460.1
2014-03-01,Cabo Verde,1479.2
2014-04-01,Cabo Verde,1468.6
2014-05-01,Cabo Verde,1461.9
2014-06-01,Cabo Verde,1487.7
2014-07-01,Cabo Verde,1483.1
2014-08-01,Cabo Verde,1464.2
2014-09-01,Cabo Verde,1455.1
2014-10-01,Cabo Verde,1472.0
2014-11-01,Cabo Verde,1487.2
2014-12-01,Cabo Verde,1466.0
2015-01-01,Cabo Verde,1474.1
2015-02-01,Cabo Verde,1469.0
2015-03-01,Cabo Verde,1480.3
2015-04-01,Cabo Verde,1476.9
2015-05-01,Cabo Verde,1471.4
2015-06-01,Cabo Verde,1465.7
2015-07-01,Cabo Verde,1479.6
2015-08-01,Cabo Verde,1484.6
2015-09-01,Cabo Verde,1473.1
2015-10-01,Cabo Verde,1482.8
2015-11-01,Cabo Verde,1477.2
2015-12-01,Cabo Verde,1493.7
2016-01-01,Cabo Verde,1492.5
2016-02-01,Cabo Verde,1485.0
2016-03-01,Cabo Verde,1482.2
2016-04-01,Cabo Verde,1482.4
2016-05-01,Cabo Verde,1481.6
2016-06-01,Cabo Verde,1480.7
2016-07-01,Cabo Verde,1467.3
2016-08-01,Cabo Verde,1495.5
2016-09-01,Cabo Verde,1472.1
2016-10-01,Cabo Verde,1492.2
2016-11-01,Cabo Verde,1472.6
2016-12-01,Cabo Verde,1478.1
2017-01-01,Cabo Verde,1486.1
2017-02-01,Cabo Verde,1486.2
2017-03-01,Cabo Verde,1473.2
2017-04-01,Cabo Verde,1492.2
2017-05-01,Cabo Verde,1480.8
2017-06-01,Cabo Verde,1489.9
2017-07-01,Cabo Verde,1500.8
2017-08-01,Cabo Verde,1485.1
2017-09-01,Cabo Verde,1487.1
2017-10-01,Cabo Verde,1476.3
2017-11-01,Cabo Verde,1485.7
2017-12-01,Cabo Verde,1475.8
2018-01-01,Cabo Verde,1487.8
2018-02-01,Cabo Verde,1491.9
2018-03-01,Cabo Verde,1479.2
2018-04-01,Cabo Verde,1481.9
2018-05-01,Cabo Verde,1494.3
2018-06-01,Cabo Verde,1487.2
2018-07-01,Cabo Verde,1487.2
2018-08-01,Cabo Verde,1500.0
2018-09-01,Cabo Verde,1479.9
2018-10-01,Cabo Verde,1478.4
2018-11-01,Cabo Verde,1491.5
2018-12-01,Cabo Verde,1506.3
2019-01-01,Cabo Verde,1497.5
2019-02-01,Cabo Verde,1492.4
2019-03-01,Cabo Verde,1495.3
2019-04-01,Cabo Verde,1489.7
2019-05-01,Cabo Verde,1502.7
2019-06-01,Cabo Verde,1486.3
2019-07-01,Cabo Verde,1490.4
2019-08-01,Cabo Verde,1505.5
2019-09-01,Cabo Verde,1494.0
2019-10-01,Cabo Verde,1499.0
2019-11-01,Cabo Verde,1485.5
2019-12-01,Cabo Verde,1487.7
2020-01-01,Cabo Verde,1497.1
2020-02-01,Cabo Verde,1498.3
2020-03-01,Cabo Verde,1494.3
2020-04-01,Cabo Verde,1485.4
2020-05-01,Cabo Verde,1499.6
2020-06-01,Cabo Verde,1497.8
2020-07-01,Cabo Verde,1505.2
2020-08-01,Cabo Verde,1483.3
2020-09-01,Cabo Verde,1488.0
2020-10-01,Cabo Verde,1491.2
2020-11-01,Cabo Verde,1479.2
2020-12-01,Cabo Verde,1500.9
2021-01-01,Cabo Verde,1495.8
2021-02-01,Cabo Verde,1496.1
2021-03-01,Cabo Verde,1500.6
2021-04-01,Cabo Verde,1491.1
2021-05-01,Cabo Verde,1497.4
2021-06-01,Cabo Verde,1507.5
2021-07-01,Cabo Verde,1487.0
2021-08-01,Cabo Verde,1493.7
2021-09-01,Cabo Verde,1503.6
2021-10-01,Cabo Verde,1514.9
2021-11-01,Cabo Verde,1507.4
2021-12-01,Cabo Verde,1501.4
2022-01-01,Cabo Verde,1517.9
2022-02-01,Cabo Verde,1497.4
2022-03-01,Cabo Verde,1512.8
2022-04-01,Cabo Verde,1508.7
2022-05-01,Cabo Verde,1512.0
2022-06-01,Cabo Verde,1521.0
2022-07-01,Cabo Verde,1499.2
2022-08-01,Cabo Verde,1501.9
2022-09-01,Cabo Verde,1503.7
2022-10-01,Cabo Verde,1513.8
2022-11-01,Cabo Verde,1493.1
2022-12-01,Cabo Verde,1513.5
2023-01-01,Cabo Verde,1490.4
2023-02-01,Cabo Verde,1511.7
2023-03-01,Cabo Verde,1500.0
2023-04-01,Cabo Verde,1506.0
2023-05-01,Cabo Verde,1504.8
2023-06-01,Cabo Verde,1510.2
2023-07-01,Cabo Verde,1509.7
2023-08-01,Cabo Verde,1519.2
2023-09-01,Cabo Verde,1498.4
2023-10-01,Cabo Verde,1508.9
2023-11-01,Cabo Verde,1510.2
2023-12-01,Cabo Verde,1505.4
2024-01-01,Cabo Verde,1512.7
2024-02-01,Cabo Verde,1510.2
2024-03-01,Cabo Verde,1524.6
2024-04-01,Cabo Verde,1518.4
2024-05-01,Cabo Verde,1516.6
2024-06-01,Cabo Verde,1530.2
2024-07-01,Cabo Verde,1510.8
2024-08-01,Cabo Verde,1518.4
2024-09-01,Cabo Verde,1506.8
2024-10-01,Cabo Verde,1511.9
2024-11-01,Cabo Verde,1509.6
2024-12-01,Cabo Verde,1512.8
2025-01-01,Cabo Verde,1522.1
2025-02-01,Cabo Verde,1515.8
2025-03-01,Cabo Verde,1518.8
2025-04-01,Cabo Verde,1511.0
2025-05-01,Cabo Verde,1506.9
2025-06-01,Cabo Verde,1514.6
2025-07-01,Cabo Verde,1510.0
2025-08-01,Cabo Verde,1524.2
2025-09-01,Cabo Verde,1518.4
2025-10-01,Cabo Verde,1513.6
2025-11-01,Cabo Verde,1517.4
2025-12-01,Cabo Verde,1515.9
2026-01-01,Cabo Verde,1510.4
2026-02-01,Cabo Verde,1518.0
2026-03-01,Cabo Verde,1518.7
2026-04-01,Cabo Verde,1526.2
2026-05-01,Cabo Verde,1507.3
2000-01-01,Sweden,1721.5
2000-02-01,Sweden,1733.7
2000-03-01,Sweden,1722.2
2000-04-01,Sweden,1731.9
2000-05-01,Sweden,1728.5
2000-06-01,Sweden,1731.4
2000-07-01,Sweden,1722.9
2000-08-01,Sweden,1713.4
2000-09-01,Sweden,1723.7
2000-10-01,Sweden,1729.1
2000-11-01,Sweden,1734.0
2000-12-01,Sweden,1718.0
2001-01-01,Sweden,1726.2
2001-02-01,Sweden,1725.8
2001-03-01,Sweden,1742.1
2001-04-01,Sweden,1727.8
2001-05-01,Sweden,1731.2
2001-06-01,Sweden,1730.4
2001-07-01,Sweden,1711.1
2001-08-01,Sweden,1731.1
2001-09-01,Sweden,1727.7
2001-10-01,Sweden,1720.4
2001-11-01,Sweden,1746.0
2001-12-01,Sweden,1740.7
2002-01-01,Sweden,1735.2
2002-02-01,Sweden,1733.9
2002-03-01,Sweden,1744.9
2002-04-01,Sweden,1741.7
2002-05-01,Sweden,1730.3
2002-06-01,Sweden,1733.8
2002-07-01,Sweden,1737.9
2002-08-01,Sweden,1727.3
2002-09-01,Sweden,1753.1
2002-10-01,Sweden,1739.4
2002-11-01,Sweden,1729.1
2002-12-01,Sweden,1769.4
2003-01-01,Sweden,1732.7
2003-02-01,Sweden,1745.0
2003-03-01,Sweden,1732.7
2003-04-01,Sweden,1732.9
2003-05-01,Sweden,1740.1
2003-06-01,Sweden,1737.7
2003-07-01,Sweden,1737.0
2003-08-01,Sweden,1738.5
2003-09-01,Sweden,1744.1
2003-10-01,Sweden,1746.7
2003-11-01,Sweden,1763.1
2003-12-01,Sweden,1746.0
2004-01-01,Sweden,1738.5
2004-02-01,Sweden,1735.3
2004-03-01,Sweden,1747.7
2004-04-01,Sweden,1738.6
2004-05-01,Sweden,1734.3
2004-06-01,Sweden,1730.3
2004-07-01,Sweden,1738.8
2004-08-01,Sweden,1728.4
2004-09-01,Sweden,1745.6
2004-10-01,Sweden,1730.8
2004-11-01,Sweden,1747.4
2004-12-01,Sweden,1751.3
2005-01-01,Sweden,1742.9
2005-02-01,Sweden,1728.4
2005-03-01,Sweden,1758.9
2005-04-01,Sweden,1744.6
2005-05-01,Sweden,1751.0
2005-06-01,Sweden,1734.1
2005-07-01,Sweden,1756.8
2005-08-01,Sweden,1726.8
2005-09-01,Sweden,1732.2
2005-10-01,Sweden,1755.3
2005-11-01,Sweden,1735.3
2005-12-01,Sweden,1751.5
2006-01-01,Sweden,1753.1
2006-02-01,Sweden,1754.3
2006-03-01,Sweden,1758.2
2006-04-01,Sweden,1739.6
2006-05-01,Sweden,1762.4
2006-06-01,Sweden,1747.2
2006-07-01,Sweden,1754.3
2006-08-01,Sweden,1762.9
2006-09-01,Sweden,1749.2
2006-10-01,Sweden,1768.7
2006-11-01,Sweden,1732.1
2006-12-01,Sweden,1763.0
2007-01-01,Sweden,1748.4
2007-02-01,Sweden,1742.4
2007-03-01,Sweden,1774.8
2007-04-01,Sweden,1741.8
2007-05-01,Sweden,1744.2
2007-06-01,Sweden,1760.2
2007-07-01,Sweden,1759.5
2007-08-01,Sweden,1750.2
2007-09-01,Sweden,1742.1
2007-10-01,Sweden,1749.8
2007-11-01,Sweden,1749.5
2007-12-01,Sweden,1742.8
2008-01-01,Sweden,1751.5
2008-02-01,Sweden,1766.1
2008-03-01,Sweden,1761.2
2008-04-01,Sweden,1762.2
2008-05-01,Sweden,1752.1
2008-06-01,Sweden,1748.1
2008-07-01,Sweden,1769.3
2008-08-01,Sweden,1750.4
2008-09-01,Sweden,1746.0
2008-10-01,Sweden,1758.5
2008-11-01,Sweden,1755.6
2008-12-01,Sweden,1750.4
2009-01-01,Sweden,1750.9
2009-02-01,Sweden,1750.5
2009-03-01,Sweden,1762.6
2009-04-01,Sweden,1752.6
2009-05-01,Sweden,1770.8
2009-06-01,Sweden,1767.2
2009-07-01,Sweden,1761.3
2009-08-01,Sweden,1760.4
2009-09-01,Sweden,1771.8
2009-10-01,Sweden,1771.1
2009-11-01,Sweden,1771.0
2009-12-01,Sweden,1768.5
2010-01-01,Sweden,1761.3
2010-02-01,Sweden,1779.7
2010-03-01,Sweden,1764.5
2010-04-01,Sweden,1764.0
2010-05-01,Sweden,1760.5
2010-06-01,Sweden,1758.1
2010-07-01,Sweden,1764.7
2010-08-01,Sweden,1757.7
2010-09-01,Sweden,1759.5
2010-10-01,Sweden,1774.4
2010-11-01,Sweden,1768.5
2010-12-01,Sweden,1768.1
2011-01-01,Sweden,1755.8
2011-02-01,Sweden,1786.7
2011-03-01,Sweden,1761.7
2011-04-01,Sweden,1766.4
2011-05-01,Sweden,1768.1
2011-06-01,Sweden,1770.2
2011-07-01,Sweden,1768.3
2011-08-01,Sweden,1763.8
2011-09-01,Sweden,1761.0
2011-10-01,Sweden,1763.4
2011-11-01,Sweden,1746.4
2011-12-01,Sweden,1780.1
2012-01-01,Sweden,1791.3
2012-02-01,Sweden,1786.0
2012-03-01,Sweden,1778.0
2012-04-01,Sweden,1777.3
2012-05-01,Sweden,1773.9
2012-06-01,Sweden,1773.6
2012-07-01,Sweden,1769.0
2012-08-01,Sweden,1766.7
2012-09-01,Sweden,1754.0
2012-10-01,Sweden,1771.5
2012-11-01,Sweden,1770.1
2012-12-01,Sweden,1772.4
2013-01-01,Sweden,1779.5
2013-02-01,Sweden,1777.1
2013-03-01,Sweden,1776.8
2013-04-01,Sweden,1770.3
2013-05-01,Sweden,1775.7
2013-06-01,Sweden,1777.7
2013-07-01,Sweden,1770.3
2013-08-01,Sweden,1772.7
2013-09-01,Sweden,1760.3
2013-10-01,Sweden,1791.5
2013-11-01,Sweden,1765.0
2013-12-01,Sweden,1781.2
2014-01-01,Sweden,1784.2
2014-02-01,Sweden,1772.5
2014-03-01,Sweden,1786.6
2014-04-01,Sweden,1783.0
2014-05-01,Sweden,1769.5
2014-06-01,Sweden,1775.8
2014-07-01,Sweden,1775.4
2014-08-01,Sweden,1783.3
2014-09-01,Sweden,1784.1
2014-10-01,Sweden,1774.4
2014-11-01,Sweden,1783.2
2014-12-01,Sweden,1777.0
2015-01-01,Sweden,1784.9
2015-02-01,Sweden,1787.2
2015-03-01,Sweden,1788.7
2015-04-01,Sweden,1779.0
2015-05-01,Sweden,1770.9
2015-06-01,Sweden,1781.5
2015-07-01,Sweden,1783.5
2015-08-01,Sweden,1766.7
2015-09-01,Sweden,1780.2
2015-10-01,Sweden,1777.3
2015-11-01,Sweden,1777.2
2015-12-01,Sweden,1775.4
2016-01-01,Sweden,1791.0
2016-02-01,Sweden,1776.3
2016-03-01,Sweden,1791.0
2016-04-01,Sweden,1794.5
2016-05-01,Sweden,1797.1
2016-06-01,Sweden,1788.3
2016-07-01,Sweden,1796.7
2016-08-01,Sweden,1783.9
2016-09-01,Sweden,1786.2
2016-10-01,Sweden,1793.4
2016-11-01,Sweden,1787.3
2016-12-01,Sweden,1780.9
2017-01-01,Sweden,1781.5
2017-02-01,Sweden,1796.5
2017-03-01,Sweden,1791.5
2017-04-01,Sweden,1790.5
2017-05-01,Sweden,1794.7
2017-06-01,Sweden,1782.2
2017-07-01,Sweden,1793.6
2017-08-01,Sweden,1789.8
2017-09-01,Sweden,1781.8
2017-10-01,Sweden,1786.5
2017-11-01,Sweden,1800.9
2017-12-01,Sweden,1785.7
2018-01-01,Sweden,1796.2
2018-02-01,Sweden,1800.8
2018-03-01,Sweden,1790.2
2018-04-01,Sweden,1811.1
2018-05-01,Sweden,1801.5
2018-06-01,Sweden,1790.5
2018-07-01,Sweden,1795.1
2018-08-01,Sweden,1755.7
2018-09-01,Sweden,1797.3
2018-10-01,Sweden,1814.3
2018-11-01,Sweden,1795.3
2018-12-01,Sweden,1790.2
2019-01-01,Sweden,1801.4
2019-02-01,Sweden,1784.2
2019-03-01,Sweden,1808.2
2019-04-01,Sweden,1796.6
2019-05-01,Sweden,1791.7
2019-06-01,Sweden,1792.8
2019-07-01,Sweden,1801.2
2019-08-01,Sweden,1805.0
2019-09-01,Sweden,1797.7
2019-10-01,Sweden,1803.6
2019-11-01,Sweden,1801.8
2019-12-01,Sweden,1788.2
2020-01-01,Sweden,1808.1
2020-02-01,Sweden,1805.1
2020-03-01,Sweden,1800.5
2020-04-01,Sweden,1811.2
2020-05-01,Sweden,1801.5
2020-06-01,Sweden,1807.1
2020-07-01,Sweden,1791.2
2020-08-01,Sweden,1812.6
2020-09-01,Sweden,1814.1
2020-10-01,Sweden,1792.1
2020-11-01,Sweden,1792.7
2020-12-01,Sweden,1803.4
2021-01-01,Sweden,1819.1
2021-02-01,Sweden,1814.5
2021-03-01,Sweden,1806.0
2021-04-01,Sweden,1806.4
2021-05-01,Sweden,1799.1
2021-06-01,Sweden,1811.1
2021-07-01,Sweden,1797.9
2021-08-01,Sweden,1817.1
2021-09-01,Sweden,1809.1
2021-10-01,Sweden,1794.4
2021-11-01,Sweden,1808.5
2021-12-01,Sweden,1805.7
2022-01-01,Sweden,1798.6
2022-02-01,Sweden,1806.1
2022-03-01,Sweden,1816.2
2022-04-01,Sweden,1813.2
2022-05-01,Sweden,1810.0
2022-06-01,Sweden,1808.4
2022-07-01,Sweden,1800.8
2022-08-01,Sweden,1807.8
2022-09-01,Sweden,1813.0
2022-10-01,Sweden,1806.7
2022-11-01,Sweden,1816.5
2022-12-01,Sweden,1801.4
2023-01-01,Sweden,1814.3
2023-02-01,Sweden,1815.3
2023-03-01,Sweden,1821.2
2023-04-01,Sweden,1818.3
2023-05-01,Sweden,1807.1
2023-06-01,Sweden,1821.2
2023-07-01,Sweden,1810.0
2023-08-01,Sweden,1808.4
2023-09-01,Sweden,1811.1
2023-10-01,Sweden,1813.9
2023-11-01,Sweden,1823.4
2023-12-01,Sweden,1817.3
2024-01-01,Sweden,1826.5
2024-02-01,Sweden,1823.5
2024-03-01,Sweden,1826.5
2024-04-01,Sweden,1815.9
2024-05-01,Sweden,1796.2
2024-06-01,Sweden,1830.4
2024-07-01,Sweden,1820.6
2024-08-01,Sweden,1826.5
2024-09-01,Sweden,1797.7
2024-10-01,Sweden,1828.8
2024-11-01,Sweden,1832.1
2024-12-01,Sweden,1833.3
2025-01-01,Sweden,1811.8
2025-02-01,Sweden,1805.0
2025-03-01,Sweden,1813.4
2025-04-01,Sweden,1821.9
2025-05-01,Sweden,1826.5
2025-06-01,Sweden,1816.9
2025-07-01,Sweden,1827.3
2025-08-01,Sweden,1818.3
2025-09-01,Sweden,1820.0
2025-10-01,Sweden,1820.6
2025-11-01,Sweden,1810.4
2025-12-01,Sweden,1818.2
2026-01-01,Sweden,1824.3
2026-02-01,Sweden,1820.5
2026-03-01,Sweden,1820.1
2026-04-01,Sweden,1826.7
2026-05-01,Sweden,1811.6
2000-01-01,Iraq,1473.6
2000-02-01,Iraq,1476.4
2000-03-01,Iraq,1462.7
2000-04-01,Iraq,1468.7
2000-05-01,Iraq,1470.7
2000-06-01,Iraq,1473.8
2000-07-01,Iraq,1464.9
2000-08-01,Iraq,1472.7
2000-09-01,Iraq,1470.4
2000-10-01,Iraq,1460.3
2000-11-01,Iraq,1457.7
2000-12-01,Iraq,1456.5
2001-01-01,Iraq,1457.0
2001-02-01,Iraq,1466.2
2001-03-01,Iraq,1470.2
2001-04-01,Iraq,1462.8
2001-05-01,Iraq,1463.9
2001-06-01,Iraq,1460.1
2001-07-01,Iraq,1475.7
2001-08-01,Iraq,1470.6
2001-09-01,Iraq,1472.8
2001-10-01,Iraq,1466.1
2001-11-01,Iraq,1466.2
2001-12-01,Iraq,1469.0
2002-01-01,Iraq,1461.6
2002-02-01,Iraq,1472.8
2002-03-01,Iraq,1470.3
2002-04-01,Iraq,1461.6
2002-05-01,Iraq,1468.4
2002-06-01,Iraq,1469.3
2002-07-01,Iraq,1466.4
2002-08-01,Iraq,1483.5
2002-09-01,Iraq,1481.1
2002-10-01,Iraq,1471.1
2002-11-01,Iraq,1475.6
2002-12-01,Iraq,1470.1
2003-01-01,Iraq,1476.1
2003-02-01,Iraq,1482.4
2003-03-01,Iraq,1468.5
2003-04-01,Iraq,1472.8
2003-05-01,Iraq,1477.0
2003-06-01,Iraq,1468.2
2003-07-01,Iraq,1479.1
2003-08-01,Iraq,1485.8
2003-09-01,Iraq,1482.4
2003-10-01,Iraq,1482.6
2003-11-01,Iraq,1470.3
2003-12-01,Iraq,1476.3
2004-01-01,Iraq,1488.6
2004-02-01,Iraq,1471.8
2004-03-01,Iraq,1470.1
2004-04-01,Iraq,1480.5
2004-05-01,Iraq,1479.0
2004-06-01,Iraq,1490.0
2004-07-01,Iraq,1489.0
2004-08-01,Iraq,1480.8
2004-09-01,Iraq,1478.6
2004-10-01,Iraq,1477.9
2004-11-01,Iraq,1472.1
2004-12-01,Iraq,1475.8
2005-01-01,Iraq,1474.1
2005-02-01,Iraq,1482.5
2005-03-01,Iraq,1479.8
2005-04-01,Iraq,1488.1
2005-05-01,Iraq,1492.0
2005-06-01,Iraq,1487.9
2005-07-01,Iraq,1487.7
2005-08-01,Iraq,1491.0
2005-09-01,Iraq,1484.5
2005-10-01,Iraq,1501.8
2005-11-01,Iraq,1489.6
2005-12-01,Iraq,1480.2
2006-01-01,Iraq,1484.0
2006-02-01,Iraq,1481.7
2006-03-01,Iraq,1488.3
2006-04-01,Iraq,1477.1
2006-05-01,Iraq,1486.4
2006-06-01,Iraq,1467.1
2006-07-01,Iraq,1498.2
2006-08-01,Iraq,1487.3
2006-09-01,Iraq,1508.0
2006-10-01,Iraq,1487.9
2006-11-01,Iraq,1487.0
2006-12-01,Iraq,1479.5
2007-01-01,Iraq,1490.4
2007-02-01,Iraq,1507.2
2007-03-01,Iraq,1493.8
2007-04-01,Iraq,1500.8
2007-05-01,Iraq,1492.2
2007-06-01,Iraq,1504.1
2007-07-01,Iraq,1498.5
2007-08-01,Iraq,1485.9
2007-09-01,Iraq,1496.7
2007-10-01,Iraq,1500.7
2007-11-01,Iraq,1475.2
2007-12-01,Iraq,1486.5
2008-01-01,Iraq,1482.5
2008-02-01,Iraq,1503.1
2008-03-01,Iraq,1500.8
2008-04-01,Iraq,1494.6
2008-05-01,Iraq,1495.0
2008-06-01,Iraq,1497.7
2008-07-01,Iraq,1498.4
2008-08-01,Iraq,1515.0
2008-09-01,Iraq,1494.0
2008-10-01,Iraq,1496.8
2008-11-01,Iraq,1500.7
2008-12-01,Iraq,1503.4
2009-01-01,Iraq,1500.7
2009-02-01,Iraq,1502.3
2009-03-01,Iraq,1499.4
2009-04-01,Iraq,1497.5
2009-05-01,Iraq,1522.9
2009-06-01,Iraq,1500.7
2009-07-01,Iraq,1512.4
2009-08-01,Iraq,1497.5
2009-09-01,Iraq,1491.5
2009-10-01,Iraq,1488.6
2009-11-01,Iraq,1497.1
2009-12-01,Iraq,1483.6
2010-01-01,Iraq,1514.2
2010-02-01,Iraq,1502.1
2010-03-01,Iraq,1504.9
2010-04-01,Iraq,1495.9
2010-05-01,Iraq,1492.2
2010-06-01,Iraq,1495.0
2010-07-01,Iraq,1512.9
2010-08-01,Iraq,1511.0
2010-09-01,Iraq,1502.7
2010-10-01,Iraq,1493.7
2010-11-01,Iraq,1504.2
2010-12-01,Iraq,1513.1
2011-01-01,Iraq,1522.6
2011-02-01,Iraq,1525.7
2011-03-01,Iraq,1510.2
2011-04-01,Iraq,1501.2
2011-05-01,Iraq,1509.5
2011-06-01,Iraq,1501.6
2011-07-01,Iraq,1517.2
2011-08-01,Iraq,1518.7
2011-09-01,Iraq,1505.9
2011-10-01,Iraq,1513.3
2011-11-01,Iraq,1516.9
2011-12-01,Iraq,1497.9
2012-01-01,Iraq,1520.0
2012-02-01,Iraq,1512.8
2012-03-01,Iraq,1507.3
2012-04-01,Iraq,1500.5
2012-05-01,Iraq,1514.2
2012-06-01,Iraq,1516.7
2012-07-01,Iraq,1528.8
2012-08-01,Iraq,1504.5
2012-09-01,Iraq,1520.7
2012-10-01,Iraq,1522.1
2012-11-01,Iraq,1508.2
2012-12-01,Iraq,1519.3
2013-01-01,Iraq,1504.1
2013-02-01,Iraq,1531.1
2013-03-01,Iraq,1513.7
2013-04-01,Iraq,1508.9
2013-05-01,Iraq,1514.5
2013-06-01,Iraq,1516.0
2013-07-01,Iraq,1508.2
2013-08-01,Iraq,1525.4
2013-09-01,Iraq,1518.0
2013-10-01,Iraq,1516.1
2013-11-01,Iraq,1506.5
2013-12-01,Iraq,1521.3
2014-01-01,Iraq,1526.6
2014-02-01,Iraq,1523.1
2014-03-01,Iraq,1518.4
2014-04-01,Iraq,1515.7
2014-05-01,Iraq,1521.0
2014-06-01,Iraq,1520.5
2014-07-01,Iraq,1526.1
2014-08-01,Iraq,1522.5
2014-09-01,Iraq,1505.0
2014-10-01,Iraq,1522.5
2014-11-01,Iraq,1515.4
2014-12-01,Iraq,1510.1
2015-01-01,Iraq,1511.8
2015-02-01,Iraq,1516.9
2015-03-01,Iraq,1508.4
2015-04-01,Iraq,1520.4
2015-05-01,Iraq,1532.2
2015-06-01,Iraq,1522.7
2015-07-01,Iraq,1512.0
2015-08-01,Iraq,1514.4
2015-09-01,Iraq,1541.4
2015-10-01,Iraq,1524.4
2015-11-01,Iraq,1524.7
2015-12-01,Iraq,1523.2
2016-01-01,Iraq,1512.1
2016-02-01,Iraq,1512.8
